date,country_code,country,sector,pay_transparency_pct,pay_transparency_pct_3ma
2025-06-01,US,United States,Construction,60.47850987528769,59.851611593590206
2025-06-01,US,United States,Customer Service,42.54188508582588,44.258758795861915
2025-06-01,US,United States,Data & Analytics,37.618025751072956,36.762972742047396
2025-06-01,US,United States,Dental,70.48899653401261,70.4437858337042
2025-06-01,US,United States,Driving,66.79695658660302,67.75830705912911
2025-06-01,US,United States,Education & Instruction,48.01459708627362,49.62612475352057
2025-06-01,US,United States,Electrical Engineering,44.67893127475062,43.49180095024664
2025-06-01,US,United States,Food Preparation & Service,40.109223401971086,41.27668758903214
2025-06-01,US,United States,Hospitality & Tourism,52.62404238562326,53.527646859985715
2025-06-01,US,United States,Human Resources,49.63666852990497,48.88504114554365
2025-06-01,US,United States,"IT Infrastructure, Operations & Support",44.88542278724427,44.75531994770796
2025-06-01,US,United States,IT Systems & Solutions,39.11027019543598,38.01721507080212
2025-06-01,US,United States,Industrial Engineering,39.05133203378817,38.26597529267293
2025-06-01,US,United States,Installation & Maintenance,56.91583583193168,56.92708277577653
2025-06-01,US,United States,Insurance,58.596015516137534,56.3369074056848
2025-06-01,US,United States,Legal,61.8968850698174,61.468520964609944
2025-06-01,US,United States,Loading & Stocking,47.856553998351195,48.03747622829251
2025-06-01,US,United States,Logistic Support,52.27327399566995,51.40817123108494
2025-06-01,US,United States,Management,39.154905633962436,39.82173834215308
2025-06-01,US,United States,Marketing,56.814598698874654,55.5501618099982
2025-06-01,US,United States,Mechanical Engineering,41.25243233681231,40.73674583157655
2025-06-01,US,United States,Media & Communications,55.32674681585525,55.347134780822614
2025-06-01,US,United States,Medical Information,37.51861457374718,37.44738610579941
2025-06-01,US,United States,Medical Technician,33.74500269304587,33.757292317787126
2025-06-01,US,United States,Nursing,42.75288755162531,42.774704864691934
2025-06-01,US,United States,Personal Care & Home Health,67.60912939802424,67.57737318671427
2025-06-01,US,United States,Pharmacy,29.776362067821356,28.977577275659684
2025-06-01,US,United States,Physicians & Surgeons,33.574342668815426,33.14434737891625
2025-06-01,US,United States,Production & Manufacturing,53.13357335288641,52.911031560289736
2025-06-01,US,United States,Project Management,44.42020927779203,43.72395533992816
2025-06-01,US,United States,Retail,33.8189673120966,35.53066359786221
2025-06-01,US,United States,Sales,48.81625115420129,47.93111526046755
2025-06-01,US,United States,Scientific Research & Development,33.561434594000126,33.82287601490214
2025-06-01,US,United States,Security & Public Safety,61.711671070438875,61.99533273032363
2025-06-01,US,United States,Social Science,62.391152354922774,61.544009822011255
2025-06-01,US,United States,Software Development,40.14805481178138,38.97226234513946
2025-06-01,US,United States,Therapy,60.04511711133868,59.693292370657524
2025-07-01,US,United States,Accounting,48.12434030980478,50.53490637819297
2025-07-01,US,United States,Administrative Assistance,56.32051130710467,55.79608511199953
2025-07-01,US,United States,Architecture,50.36116504854369,49.346932088672794
2025-07-01,US,United States,Arts & Entertainment,48.55749486652978,48.85806791130151
2025-07-01,US,United States,Aviation,44.31098847589677,44.471637277344314
2025-07-01,US,United States,Banking & Finance,38.262392629204854,37.18752087048439
2025-07-01,US,United States,Childcare,79.83605611037349,78.81741448471301
2025-07-01,US,United States,Civil Engineering,44.733396541604584,43.88548516113059
2025-07-01,US,United States,Cleaning & Sanitation,62.80210703929784,62.54425671180713
2025-07-01,US,United States,Community & Social Service,65.82449644262644,65.49215165327293
2025-07-01,US,United States,Construction,60.522449679903055,60.159987744768124
2025-07-01,US,United States,Customer Service,42.21108276517129,43.42454277337666
2025-07-01,US,United States,Data & Analytics,37.4715741598585,37.220564375799356
2025-07-01,US,United States,Dental,70.22337619518628,70.27338713091238
2025-07-01,US,United States,Driving,65.61525708672576,66.68201336383504
2025-07-01,US,United States,Education & Instruction,51.845523794536305,49.820245599476955
2025-07-01,US,United States,Electrical Engineering,45.45046617141148,44.25200529241197
2025-07-01,US,United States,Food Preparation & Service,40.354003364939416,40.9296580460981
2025-07-01,US,United States,Hospitality & Tourism,52.61035801181787,52.998696027510256
2025-07-01,US,United States,Human Resources,49.91385626868923,49.53919542650912
2025-07-01,US,United States,"IT Infrastructure, Operations & Support",45.335515548281506,44.87179506487544
2025-07-01,US,United States,IT Systems & Solutions,39.366713389553986,38.68032288442598
2025-07-01,US,United States,Industrial Engineering,40.022201906751995,39.0543992075453
2025-07-01,US,United States,Installation & Maintenance,56.99966297258183,56.990790676996454
2025-07-01,US,United States,Insurance,59.672554933218436,57.71680725285706
2025-07-01,US,United States,Legal,62.103287573016175,61.774036576875744
2025-07-01,US,United States,Loading & Stocking,48.24867237300856,47.90113080552059
2025-07-01,US,United States,Logistic Support,52.52276832033201,52.04842510820788
2025-07-01,US,United States,Management,39.23586091863488,39.58176036874486
2025-07-01,US,United States,Marketing,57.531459844816105,56.181375738924366
2025-07-01,US,United States,Mechanical Engineering,41.869300911854104,41.428293173229896
2025-07-01,US,United States,Media & Communications,56.99037620297462,55.78533890313633
2025-07-01,US,United States,Medical Information,38.02499588883407,37.71786822728772
2025-07-01,US,United States,Medical Technician,34.03188071017132,33.861990759389094
2025-07-01,US,United States,Nursing,43.34204809665148,43.16645840287699
2025-07-01,US,United States,Personal Care & Home Health,67.2747214685678,67.4068012855053
2025-07-01,US,United States,Pharmacy,28.3730462178448,28.917421653149045
2025-07-01,US,United States,Physicians & Surgeons,34.38222911907122,33.824396351268625
2025-07-01,US,United States,Production & Manufacturing,52.40923460101542,52.90749737316719
2025-07-01,US,United States,Project Management,44.79129931867233,44.31183419288493
2025-07-01,US,United States,Retail,35.419895786494564,35.45056204105892
2025-07-01,US,United States,Sales,50.499411330546195,49.196835990302816
2025-07-01,US,United States,Scientific Research & Development,34.56934127325189,34.04800209908034
2025-07-01,US,United States,Security & Public Safety,61.82813340858677,61.949613457222505
2025-07-01,US,United States,Social Science,63.69337514177064,62.486881992881116
2025-07-01,US,United States,Software Development,40.958389582242795,39.922330341509024
2025-07-01,US,United States,Therapy,61.21593365701528,60.410761147132945
2025-08-01,US,United States,Accounting,46.619419111452956,48.863176510474
2025-08-01,US,United States,Administrative Assistance,56.75763469075231,56.153437426308635
2025-08-01,US,United States,Architecture,51.059288537549406,50.06564139144279
2025-08-01,US,United States,Arts & Entertainment,48.491677336747756,48.67889405624356
2025-08-01,US,United States,Aviation,45.29058116232465,44.75905053649816
2025-08-01,US,United States,Banking & Finance,37.40287535476667,37.577554416029365
2025-08-01,US,United States,Childcare,81.46037557576473,79.73375081750551
2025-08-01,US,United States,Civil Engineering,44.047671208868245,44.04849825681197
2025-08-01,US,United States,Cleaning & Sanitation,62.28711527516309,62.60666872498396
2025-08-01,US,United States,Community & Social Service,66.6977446279524,65.77058413119413
2025-08-01,US,United States,Construction,60.03811609615365,60.34635855044812
2025-08-01,US,United States,Customer Service,43.667433020194174,42.8068002903971
2025-08-01,US,United States,Data & Analytics,36.669800138962685,37.25313334996472
2025-08-01,US,United States,Dental,70.95523514125242,70.5558692901504
2025-08-01,US,United States,Driving,64.99572622004322,65.80264663112402
2025-08-01,US,United States,Education & Instruction,55.15248148056593,51.670867453791935
2025-08-01,US,United States,Electrical Engineering,43.53099084415896,44.553462763440336
2025-08-01,US,United States,Food Preparation & Service,41.716565856816295,40.72659754124227
2025-08-01,US,United States,Hospitality & Tourism,52.441700960219485,52.55870045255353
2025-08-01,US,United States,Human Resources,49.60856460641171,49.719696468335314
2025-08-01,US,United States,"IT Infrastructure, Operations & Support",44.515723599801,44.912220645108924
2025-08-01,US,United States,IT Systems & Solutions,39.58524829055038,39.354077291846785
2025-08-01,US,United States,Industrial Engineering,40.26146687347663,39.77833360467227
2025-08-01,US,United States,Installation & Maintenance,56.80522290499368,56.90690723650237
2025-08-01,US,United States,Insurance,57.627885921231325,58.632152123529096
2025-08-01,US,United States,Legal,62.404921935905264,62.135031526246316
2025-08-01,US,United States,Loading & Stocking,48.711742441941965,48.27232293776723
2025-08-01,US,United States,Logistic Support,48.51705188298045,51.104364732994135
2025-08-01,US,United States,Management,39.7509991710082,39.380588574535174
2025-08-01,US,United States,Marketing,54.98959452201934,56.44521768857003
2025-08-01,US,United States,Mechanical Engineering,41.70499158721256,41.60890827862632
2025-08-01,US,United States,Media & Communications,58.02080951292019,56.7793108439167
2025-08-01,US,United States,Medical Information,38.29627779165626,37.94662941807917
2025-08-01,US,United States,Medical Technician,34.84158874178317,34.206157381666806
2025-08-01,US,United States,Nursing,43.636827237555636,43.24392096194413
2025-08-01,US,United States,Personal Care & Home Health,68.26506452548733,67.7163051306931
2025-08-01,US,United States,Pharmacy,32.40895772289661,30.18612200285425
2025-08-01,US,United States,Physicians & Surgeons,33.92518356529421,33.96058511772696
2025-08-01,US,United States,Production & Manufacturing,52.55421266889484,52.699006874265585
2025-08-01,US,United States,Project Management,44.95996198834496,44.72382352826974
2025-08-01,US,United States,Retail,36.87653088500837,35.3717979945332
2025-08-01,US,United States,Sales,50.7779438489128,50.031202111220104
2025-08-01,US,United States,Scientific Research & Development,35.98910559433992,34.70662715386399
2025-08-01,US,United States,Security & Public Safety,62.74387326564245,62.09455924822269
2025-08-01,US,United States,Social Science,64.23362638860493,63.439384628432755
2025-08-01,US,United States,Software Development,40.47014431588548,40.52552956996991
2025-08-01,US,United States,Therapy,61.89088519625594,61.050645321536656
2025-09-01,US,United States,Accounting,47.817309433279014,47.5203562848456
2025-09-01,US,United States,Administrative Assistance,57.04261179236181,56.70691926340626
2025-09-01,US,United States,Architecture,51.50707070707071,50.97584143105459
2025-09-01,US,United States,Arts & Entertainment,49.01568586166965,48.68828602164907
2025-09-01,US,United States,Aviation,47.56774953711496,45.723106391778835
2025-09-01,US,United States,Banking & Finance,38.21175783815338,37.95900860737496
2025-09-01,US,United States,Childcare,81.95323516872725,81.08322228495518
2025-09-01,US,United States,Civil Engineering,43.72926629615269,44.170111348875174
2025-09-01,US,United States,Cleaning & Sanitation,62.12633357980353,62.40518529808815
2025-09-01,US,United States,Community & Social Service,67.14028094646635,66.55417400568172
2025-09-01,US,United States,Construction,59.477843573205355,60.01280311642068
2025-09-01,US,United States,Customer Service,45.313883201451155,43.73079966227218
2025-09-01,US,United States,Data & Analytics,36.81755715654021,36.98631048512047
2025-09-01,US,United States,Dental,70.67654428586992,70.61838520743616
2025-09-01,US,United States,Driving,65.60388233735259,65.40495521470721
2025-09-01,US,United States,Education & Instruction,56.347925128605794,54.448643467902656
2025-09-01,US,United States,Electrical Engineering,43.824445213265456,44.26863407627861
2025-09-01,US,United States,Food Preparation & Service,41.38183901263198,41.1508027447959
2025-09-01,US,United States,Hospitality & Tourism,54.11811392907392,53.056724300370426
2025-09-01,US,United States,Human Resources,49.70762592249062,49.74334893253053
2025-09-01,US,United States,"IT Infrastructure, Operations & Support",46.667219595808795,45.506152914630434
2025-09-01,US,United States,IT Systems & Solutions,40.964331358196816,39.97209767943374
2025-09-01,US,United States,Industrial Engineering,40.69562429876583,40.32643102633149
2025-09-01,US,United States,Installation & Maintenance,56.95504539438353,56.919977090652985
2025-09-01,US,United States,Insurance,55.7822833275322,57.69424139399399
2025-09-01,US,United States,Legal,63.613065763183045,62.7070917573682
2025-09-01,US,United States,Loading & Stocking,48.521668299021556,48.49402770465735
2025-09-01,US,United States,Logistic Support,49.06701281843258,50.03561100724835
2025-09-01,US,United States,Management,41.57954048567884,40.18880019177397
2025-09-01,US,United States,Marketing,56.53749800117265,56.35285078933603
2025-09-01,US,United States,Mechanical Engineering,41.547571599385066,41.707288032817246
2025-09-01,US,United States,Media & Communications,59.215959983714306,58.07571523320305
2025-09-01,US,United States,Medical Information,38.45802069748141,38.25976479265724
2025-09-01,US,United States,Medical Technician,34.39918186466678,34.42421710554044
2025-09-01,US,United States,Nursing,43.09858403557044,43.35915312325917
2025-09-01,US,United States,Personal Care & Home Health,67.71918919181422,67.75299172862312
2025-09-01,US,United States,Pharmacy,33.23693073656465,31.339644892435356
2025-09-01,US,United States,Physicians & Surgeons,34.262640960349216,34.19001788157155
2025-09-01,US,United States,Production & Manufacturing,52.46753880699014,52.47699535896683
2025-09-01,US,United States,Project Management,45.70629610078327,45.15251913593349
2025-09-01,US,United States,Retail,38.241784098180496,36.84607025656116
2025-09-01,US,United States,Sales,49.88760806117669,50.38832108021191
2025-09-01,US,United States,Scientific Research & Development,36.01026298909558,35.52290328556248
2025-09-01,US,United States,Security & Public Safety,62.69879112557148,62.42359926660023
2025-09-01,US,United States,Social Science,63.10726310726311,63.67808821254621
2025-09-01,US,United States,Software Development,40.94619217611186,40.791575358080074
2025-09-01,US,United States,Therapy,62.14305690482499,61.749958586032086
2025-10-01,US,United States,Accounting,48.52638069232802,47.65436974568667
2025-10-01,US,United States,Administrative Assistance,57.436454732725814,57.07890040527999
2025-10-01,US,United States,Architecture,49.685534591194966,50.75063127860502
2025-10-01,US,United States,Arts & Entertainment,49.47352736664349,48.99363018835364
2025-10-01,US,United States,Aviation,47.302341364099085,46.720224021179604
2025-10-01,US,United States,Banking & Finance,39.19476109628911,38.26979809640305
2025-10-01,US,United States,Childcare,82.21723152307064,81.87694742252091
2025-10-01,US,United States,Civil Engineering,43.067760609720544,43.6148993715805
2025-10-01,US,United States,Cleaning & Sanitation,62.83993401837195,62.41779429111286
2025-10-01,US,United States,Community & Social Service,68.07843867324459,67.30548808255443
2025-10-01,US,United States,Construction,58.724040990296544,59.41333355321851
2025-10-01,US,United States,Customer Service,44.706206628186,44.562507616610425
2025-10-01,US,United States,Data & Analytics,38.35977710664001,37.28237813404763
2025-10-01,US,United States,Dental,70.51883124097323,70.71687022269849
2025-10-01,US,United States,Driving,65.5381730673683,65.37926054158805
2025-10-01,US,United States,Education & Instruction,55.16321451742536,55.55454037553235
2025-10-01,US,United States,Electrical Engineering,45.04854368932038,44.13465991558158
2025-10-01,US,United States,Food Preparation & Service,43.59136686459425,42.229923911347505
2025-10-01,US,United States,Hospitality & Tourism,54.71595836947094,53.758591086254775
2025-10-01,US,United States,Human Resources,50.324974924774324,49.8803884845589
2025-10-01,US,United States,"IT Infrastructure, Operations & Support",47.44912261030442,46.210688601971405
2025-10-01,US,United States,IT Systems & Solutions,42.037353030550946,40.86231089309939
2025-10-01,US,United States,Industrial Engineering,41.1841104916371,40.713733887959854
2025-10-01,US,United States,Installation & Maintenance,57.49146601223436,57.083911437203824
2025-10-01,US,United States,Insurance,56.070669500531345,56.49361291643163
2025-10-01,US,United States,Legal,64.17328768598067,63.397091795023016
2025-10-01,US,United States,Loading & Stocking,48.05475714912067,48.429389296694715
2025-10-01,US,United States,Logistic Support,50.42684606003384,49.33697025381562
2025-10-01,US,United States,Management,43.37270811399762,41.56774925689489
2025-10-01,US,United States,Marketing,55.934445894929965,55.82051280604065
2025-10-01,US,United States,Mechanical Engineering,41.63837476727631,41.63031265129131
2025-10-01,US,United States,Media & Communications,60.18160515524311,59.13945821729254
2025-10-01,US,United States,Medical Information,39.404954227248254,38.71975090546197
2025-10-01,US,United States,Medical Technician,34.464434512536926,34.568401706328984
2025-10-01,US,United States,Nursing,43.874765766896154,43.536725680007386
2025-10-01,US,United States,Personal Care & Home Health,68.31216791649395,68.09880721126517
2025-10-01,US,United States,Pharmacy,34.66050740577798,33.43546528841308
2025-10-01,US,United States,Physicians & Surgeons,32.68017951952128,33.622668015054906
2025-10-01,US,United States,Production & Manufacturing,52.93337616235494,52.651709212746674
2025-10-01,US,United States,Project Management,46.21343588177312,45.62656465696708
2025-10-01,US,United States,Retail,38.074953733151816,37.73108957211358
2025-10-01,US,United States,Sales,49.50763754187974,50.05772981732309
2025-10-01,US,United States,Scientific Research & Development,38.10072929003304,36.70003262448952
2025-10-01,US,United States,Security & Public Safety,63.298195108872044,62.913619833361984
2025-10-01,US,United States,Social Science,63.34044456678824,63.56044468755207
2025-10-01,US,United States,Software Development,41.929033158163975,41.11512321672046
2025-10-01,US,United States,Therapy,63.16511889152571,62.39968699753556
2025-11-01,US,United States,Accounting,48.212532761496306,48.185407629034465
2025-11-01,US,United States,Administrative Assistance,55.98534379558859,56.82147010689207
2025-11-01,US,United States,Architecture,48.309989096703845,49.8341981316565
2025-11-01,US,United States,Arts & Entertainment,49.41468414522307,49.30129912451208
2025-11-01,US,United States,Aviation,46.838539706435824,47.23621020254999
2025-11-01,US,United States,Banking & Finance,40.34791776489193,39.251478899778135
2025-11-01,US,United States,Childcare,82.20795989670363,82.12614219616722
2025-11-01,US,United States,Civil Engineering,42.953109707269334,43.25004553771419
2025-11-01,US,United States,Cleaning & Sanitation,63.32871372888697,62.76499377568748
2025-11-01,US,United States,Community & Social Service,68.58751020178426,67.93540994049839
2025-11-01,US,United States,Construction,58.559080714663715,58.92032175938852
2025-11-01,US,United States,Customer Service,43.515234062712814,44.5117746307833
2025-11-01,US,United States,Data & Analytics,37.695503991783,37.62427941832107
2025-11-01,US,United States,Dental,71.78925640638373,70.9948773110756
2025-11-01,US,United States,Driving,65.31815497481743,65.48673679317946
2025-11-01,US,United States,Education & Instruction,54.49217935349322,55.3344396665081
2025-11-01,US,United States,Electrical Engineering,43.54770467526973,44.1402311926185
2025-11-01,US,United States,Food Preparation & Service,42.30843549391331,42.42721379037985
2025-11-01,US,United States,Hospitality & Tourism,55.46126803248879,54.765113443677876
2025-11-01,US,United States,Human Resources,50.67869282207362,50.23709788977954
2025-11-01,US,United States,"IT Infrastructure, Operations & Support",46.307542242220194,46.807961482777806
2025-11-01,US,United States,IT Systems & Solutions,41.53885810027065,41.51351416300615
2025-11-01,US,United States,Industrial Engineering,40.65181855333061,40.84385111457785
2025-11-01,US,United States,Installation & Maintenance,56.94099894227394,57.129170116297246
2025-11-01,US,United States,Insurance,56.180042867349364,56.01099856513764
2025-11-01,US,United States,Legal,64.1043958660761,63.96358310507997
2025-11-01,US,United States,Loading & Stocking,47.310046893711316,47.962157447284504
2025-11-01,US,United States,Logistic Support,50.93014179784051,50.141333558768984
2025-11-01,US,United States,Management,42.732692663663855,42.56164708778011
2025-11-01,US,United States,Marketing,55.480305153355125,55.984083016485904
2025-11-01,US,United States,Mechanical Engineering,41.685028412385485,41.62365825968229
2025-11-01,US,United States,Media & Communications,59.11857958148383,59.50538157348043
2025-11-01,US,United States,Medical Information,39.235020250577236,39.03266505843563
2025-11-01,US,United States,Medical Technician,34.45305053918733,34.43888897213037
2025-11-01,US,United States,Nursing,43.99904739651671,43.65746573299441
2025-11-01,US,United States,Personal Care & Home Health,68.03379027770752,68.02171579533855
2025-11-01,US,United States,Pharmacy,28.42294551339687,32.10679455191316
2025-11-01,US,United States,Physicians & Surgeons,33.41628711399102,33.45303586462051
2025-11-01,US,United States,Production & Manufacturing,52.2735353006119,52.558150089985695
2025-11-01,US,United States,Project Management,45.74284987353518,45.88752728536383
2025-11-01,US,United States,Retail,37.538290879996936,37.95167623710976
2025-11-01,US,United States,Sales,49.629812364056455,49.67501932237098
2025-11-01,US,United States,Scientific Research & Development,37.478629556178625,37.19654061176909
2025-11-01,US,United States,Security & Public Safety,62.90693901515737,62.967975083200294
2025-11-01,US,United States,Social Science,61.69850436842884,62.71540401416004
2025-11-01,US,United States,Software Development,41.130820399113084,41.33534857779633
2025-11-01,US,United States,Therapy,63.81258820208863,63.04025466614646
2025-12-01,US,United States,Accounting,48.597971371694,48.445628275172794
2025-12-01,US,United States,Administrative Assistance,55.51897512917808,56.31359121916416
2025-12-01,US,United States,Architecture,46.56661356585898,48.18737908458592
2025-12-01,US,United States,Arts & Entertainment,49.12761436080975,49.33860862422545
2025-12-01,US,United States,Aviation,45.657475145376104,46.599452071970376
2025-12-01,US,United States,Banking & Finance,40.860527846829214,40.13440223600341
2025-12-01,US,United States,Childcare,81.18142819179226,81.86887320385556
2025-12-01,US,United States,Civil Engineering,42.195036393931424,42.73863557030711
2025-12-01,US,United States,Cleaning & Sanitation,63.9714430885557,63.38003027860486
2025-12-01,US,United States,Community & Social Service,69.07809416408233,68.58134767970371
2025-12-01,US,United States,Construction,56.851146684412235,58.04475612979082
2025-12-01,US,United States,Customer Service,42.68722571181849,43.636222134239084
2025-12-01,US,United States,Data & Analytics,38.83059900801221,38.29529336881174
2025-12-01,US,United States,Dental,72.10053320649861,71.4695402846185
2025-12-01,US,United States,Driving,64.34568123599104,65.06733642605893
2025-12-01,US,United States,Education & Instruction,54.53309323435376,54.72949570175743
2025-12-01,US,United States,Electrical Engineering,42.81826118214964,43.80483651557989
2025-12-01,US,United States,Food Preparation & Service,41.56549954844433,42.48843396898397
2025-12-01,US,United States,Hospitality & Tourism,55.669179058871464,55.28213515361039
2025-12-01,US,United States,Human Resources,50.36888748931576,50.45751841205459
2025-12-01,US,United States,"IT Infrastructure, Operations & Support",46.66927261474315,46.808645822422584
2025-12-01,US,United States,IT Systems & Solutions,41.272812353766966,41.61634116152954
2025-12-01,US,United States,Industrial Engineering,40.36226930963773,40.73273278486848
2025-12-01,US,United States,Installation & Maintenance,56.95205689267587,57.12817394906136
2025-12-01,US,United States,Insurance,56.15896505188701,56.136559139922575
2025-12-01,US,United States,Legal,63.47505444466442,63.91757933224043
2025-12-01,US,United States,Loading & Stocking,46.55383431828513,47.30621278703902
2025-12-01,US,United States,Logistic Support,50.69707912419435,50.684688994022906
2025-12-01,US,United States,Management,42.62056590961682,42.908655562426105
2025-12-01,US,United States,Marketing,53.13802730714805,54.85092611847771
2025-12-01,US,United States,Mechanical Engineering,41.51276789785682,41.61205702583954
2025-12-01,US,United States,Media & Communications,58.9817906874173,59.427325141381424
2025-12-01,US,United States,Medical Information,38.868254739912494,39.16940973924599
2025-12-01,US,United States,Medical Technician,33.90945957677251,34.27564820949895
2025-12-01,US,United States,Nursing,43.93853448848907,43.93744921730062
2025-12-01,US,United States,Personal Care & Home Health,68.78938575322658,68.378447982476
2025-12-01,US,United States,Pharmacy,28.794603230960412,30.62601871671174
2025-12-01,US,United States,Physicians & Surgeons,32.99426267638393,33.030243103298744
2025-12-01,US,United States,Production & Manufacturing,51.205940517274804,52.13761732674724
2025-12-01,US,United States,Project Management,45.54814108674928,45.834808947352506
2025-12-01,US,United States,Retail,37.65717098873026,37.75680520062635
2025-12-01,US,United States,Sales,50.21150115391233,49.782983686616184
2025-12-01,US,United States,Scientific Research & Development,36.96529178549072,37.51488354390081
2025-12-01,US,United States,Security & Public Safety,62.11240767861923,62.772513934216214
2025-12-01,US,United States,Social Science,61.39249639249639,62.1438151092378
2025-12-01,US,United States,Software Development,40.71240853092607,41.25742069606773
2025-12-01,US,United States,Therapy,64.38233307621047,63.78668005660828
2026-01-01,US,United States,Accounting,47.832239804451305,48.214247979213894
2026-01-01,US,United States,Administrative Assistance,55.86135078845582,55.78855657107417
2026-01-01,US,United States,Architecture,47.448631435286984,47.441744699283255
2026-01-01,US,United States,Arts & Entertainment,50.309487569761544,49.61726202526481
2026-01-01,US,United States,Aviation,43.91327527990048,45.46976337723751
2026-01-01,US,United States,Banking & Finance,39.91621783363256,40.37488781511789
2026-01-01,US,United States,Childcare,82.01245348365941,81.80061385738516
2026-01-01,US,United States,Civil Engineering,42.54590591961649,42.56468400693908
2026-01-01,US,United States,Cleaning & Sanitation,63.07320151451409,63.45778611065225
2026-01-01,US,United States,Community & Social Service,68.65407075895857,68.77322504160838
2026-01-01,US,United States,Construction,56.196365471983846,57.202197623686594
2026-01-01,US,United States,Customer Service,43.870103035210676,43.357520936580634
2026-01-01,US,United States,Data & Analytics,39.550043003938256,38.69204866791116
2026-01-01,US,United States,Dental,73.66927389769502,72.51968783685909
2026-01-01,US,United States,Driving,61.94380986314002,63.86921535798283
2026-01-01,US,United States,Education & Instruction,53.65069745260899,54.22532334681864
2026-01-01,US,United States,Electrical Engineering,44.75422576258015,43.70673053999982
2026-01-01,US,United States,Food Preparation & Service,41.73189028724502,41.86860844320089
2026-01-01,US,United States,Hospitality & Tourism,55.47010759049063,55.53351822728362
2026-01-01,US,United States,Human Resources,50.30304238606005,50.4502075658165
2026-01-01,US,United States,"IT Infrastructure, Operations & Support",45.706953591194385,46.22792281605257
2026-01-01,US,United States,IT Systems & Solutions,40.697502221344656,41.169724225127446
2026-01-01,US,United States,Industrial Engineering,40.285831986564,40.433306616510784
2026-01-01,US,United States,Installation & Maintenance,55.885731453009576,56.59292909598644
2026-01-01,US,United States,Insurance,55.561721017585796,55.96690964560739
2026-01-01,US,United States,Legal,62.16749652357242,63.24898227810436
2026-01-01,US,United States,Loading & Stocking,46.489494653863,46.78445862195314
2026-01-01,US,United States,Logistic Support,50.11969827002123,50.582306397352035
2026-01-01,US,United States,Management,42.93915416098226,42.764137578087656
2026-01-01,US,United States,Marketing,54.98131109833238,54.53321451961185
2026-01-01,US,United States,Mechanical Engineering,41.96641386782232,41.72140339268822
2026-01-01,US,United States,Media & Communications,56.702013582747526,58.26746128388289
2026-01-01,US,United States,Medical Information,39.39677849446867,39.16668449498613
2026-01-01,US,United States,Medical Technician,33.86468886534363,34.07573299376785
2026-01-01,US,United States,Nursing,43.382948467302526,43.773510117436075
2026-01-01,US,United States,Personal Care & Home Health,68.43621057295562,68.4197955346299
2026-01-01,US,United States,Pharmacy,27.7551850345669,28.32424459297471
2026-01-01,US,United States,Physicians & Surgeons,33.13461363429507,33.18172114155667
2026-01-01,US,United States,Production & Manufacturing,50.546183569084725,51.341886462323835
2026-01-01,US,United States,Project Management,45.29080420766881,45.5272650559844
2026-01-01,US,United States,Retail,39.494204902252136,38.22988892365979
2026-01-01,US,United States,Sales,50.887812297552315,50.24304193850705
2026-01-01,US,United States,Scientific Research & Development,37.85718956385274,37.43370363517405
2026-01-01,US,United States,Security & Public Safety,61.07447810629311,62.03127493335656
2026-01-01,US,United States,Social Science,61.07307635064741,61.388025703857515
2026-01-01,US,United States,Software Development,41.5560956695259,41.13310819985505
2026-01-01,US,United States,Therapy,62.60427343127206,63.59973156985708
2026-02-01,US,United States,Accounting,47.888198190796984,48.10613645564745
2026-02-01,US,United States,Administrative Assistance,56.133580603812696,55.837968840482205
2026-02-01,US,United States,Architecture,48.84649511978705,47.62058004031099
2026-02-01,US,United States,Arts & Entertainment,50.89471082550667,50.11060425202601
2026-02-01,US,United States,Aviation,45.278891724389354,44.949880716555356
2026-02-01,US,United States,Banking & Finance,42.17843067001075,40.98505878349083
2026-02-01,US,United States,Childcare,82.02602500726955,81.73996889424046
2026-02-01,US,United States,Civil Engineering,43.68092691622103,42.80728974325632
2026-02-01,US,United States,Cleaning & Sanitation,63.86220953933959,63.63561804746979
2026-02-01,US,United States,Community & Social Service,68.93233194211987,68.88816562172025
2026-02-01,US,United States,Construction,57.363624512627254,56.80371222300778
2026-02-01,US,United States,Customer Service,44.32534064006512,43.62755646236474
2026-02-01,US,United States,Data & Analytics,41.44151774371136,39.940719918553945
2026-02-01,US,United States,Dental,74.38870103282497,73.38616937900618
2026-02-01,US,United States,Driving,62.37874405502502,62.88941171805203
2026-02-01,US,United States,Education & Instruction,53.477806962764504,53.88719921657574
2026-02-01,US,United States,Electrical Engineering,46.75007190106413,44.774186281931286
2026-02-01,US,United States,Food Preparation & Service,42.68681409807816,41.99473464458918
2026-02-01,US,United States,Hospitality & Tourism,57.12539811865788,56.08822825600665
2026-02-01,US,United States,Human Resources,50.01969899929084,50.23054295822224
2026-02-01,US,United States,"IT Infrastructure, Operations & Support",45.247432865311495,45.87455302374968
2026-02-01,US,United States,IT Systems & Solutions,40.61876966683481,40.863028080648824
2026-02-01,US,United States,Industrial Engineering,41.05331720480134,40.567139500334356
2026-02-01,US,United States,Installation & Maintenance,56.89132067855901,56.57636967474813
2026-02-01,US,United States,Insurance,55.11484875109828,55.61184494019036
2026-02-01,US,United States,Legal,62.50823632769602,62.71692909864432
2026-02-01,US,United States,Loading & Stocking,46.64426266708449,46.56253054641087
2026-02-01,US,United States,Logistic Support,50.62955301735768,50.48211013719109
2026-02-01,US,United States,Management,43.6599561285866,43.073225399728564
